timestamp_s,m1_c,m2_c,m3_c,m4_c,m5_c,m6_c,m7_c,m8_c,m9_c,m10_c,m11_c,m12_c
1775548807.2343,42,44,43,42,42,41,43,44,43,43,43,43
1775548807.4349,42,44,43,42,42,41,43,44,43,43,43,43
1775548807.6359,42,44,43,42,42,41,43,44,43,43,43,43
1775548807.8363,42,44,43,42,42,41,43,44,43,43,43,43
1775548808.0367,42,44,43,42,42,41,43,44,43,43,43,43
1775548808.2372,42,44,43,42,42,41,43,44,43,43,43,43
1775548808.4374,42,44,43,42,42,41,43,44,43,43,43,43
1775548808.6377,42,44,43,42,42,41,43,44,43,43,43,43
1775548808.8380,42,44,43,42,42,41,43,44,43,43,43,43
1775548809.0383,42,44,43,42,42,41,43,44,43,43,43,43
1775548809.2387,42,44,43,42,42,41,43,44,43,43,43,43
1775548809.4390,42,44,43,42,42,41,43,44,43,43,43,43
1775548809.6393,42,44,43,42,42,41,43,44,43,43,43,43
1775548809.8396,42,44,43,42,42,41,43,44,43,43,43,43
1775548810.0398,42,44,43,42,42,41,43,44,43,43,43,43
1775548810.2401,42,44,43,42,42,41,43,44,43,43,43,43
1775548810.4403,42,44,43,42,42,41,43,44,43,43,43,43
1775548810.6407,42,44,43,42,42,41,43,44,43,43,43,43
1775548810.8411,42,44,43,42,42,41,43,44,43,43,43,43
1775548811.0417,42,44,43,42,42,41,43,44,43,43,43,43
1775548811.2425,42,44,43,42,42,41,43,44,43,43,43,43
1775548811.4429,42,44,43,42,42,41,43,44,43,43,43,43
1775548811.6432,42,44,43,42,42,41,43,44,43,43,43,43
1775548811.8436,42,44,43,42,42,41,43,44,43,43,43,43
1775548812.0440,42,44,43,42,42,41,43,44,43,43,43,43
1775548812.2445,42,44,43,42,42,41,43,44,43,43,43,43
1775548812.4447,42,44,43,42,42,41,43,44,43,43,43,43
1775548812.6450,42,44,43,42,42,41,43,44,43,43,43,43
1775548812.8453,42,44,43,42,42,41,43,44,43,43,43,43
1775548813.0455,42,44,43,42,42,41,43,44,43,43,43,43
1775548813.2464,42,44,43,42,42,41,43,44,43,43,43,43
1775548813.4468,42,44,43,42,42,41,43,44,43,43,43,43
1775548813.6471,42,44,43,42,42,41,43,44,43,43,43,43
1775548813.8476,42,44,43,42,42,41,43,44,43,43,43,43
1775548814.0479,42,44,43,42,42,41,43,44,43,43,43,43
1775548814.2505,42,44,43,42,42,41,43,44,43,43,43,43
1775548814.4514,42,44,43,42,42,41,43,44,43,43,43,43
1775548814.6531,42,44,43,42,42,41,43,44,43,43,43,43
1775548814.8539,42,44,43,42,42,41,43,44,43,43,43,43
1775548815.0542,42,44,43,42,42,41,43,44,43,43,43,43
1775548815.2545,42,44,43,42,42,41,43,44,43,43,43,43
1775548815.4549,42,44,43,42,42,41,43,44,43,43,43,43
1775548815.6557,42,44,43,42,42,41,43,44,43,43,43,43
1775548815.8560,42,44,43,42,42,41,43,44,43,43,43,43
1775548816.0586,42,44,43,42,42,41,43,44,43,43,43,43
1775548816.2589,42,44,43,42,42,41,43,44,43,43,43,43
1775548816.4593,42,44,43,42,42,41,43,44,43,43,43,43
1775548816.6596,42,44,43,42,42,41,43,44,43,43,43,43
1775548816.8600,42,44,43,42,42,41,43,44,43,43,43,43
1775548817.0605,42,44,43,42,42,41,43,44,43,43,43,43
1775548817.2608,42,44,43,42,42,41,43,44,43,43,43,43
1775548817.4611,42,44,43,42,42,41,43,44,43,43,43,43
1775548817.6615,42,44,43,42,42,41,43,44,43,43,43,43
1775548817.8618,42,44,43,42,42,41,43,44,43,43,43,43
1775548818.0621,42,44,43,42,42,41,43,44,43,43,43,43
1775548818.2624,42,44,43,42,42,41,43,44,43,43,43,43
1775548818.4626,42,44,43,42,42,41,43,44,43,43,43,43
1775548818.6630,42,44,43,42,42,41,43,44,43,43,43,43
1775548818.8636,42,44,43,42,42,41,43,44,43,43,43,43
1775548819.0638,42,44,43,42,42,41,43,44,43,43,43,43
1775548819.2641,42,44,43,42,42,41,43,44,43,43,43,43
1775548819.4644,42,44,43,42,42,41,43,44,43,43,43,43
1775548819.6647,42,44,43,42,42,41,43,44,43,43,43,43
1775548819.8649,42,44,43,42,42,41,43,44,43,43,43,43
1775548820.0652,42,44,43,42,42,41,43,44,43,43,43,43
1775548820.2655,42,44,43,42,42,41,43,44,43,43,43,43
1775548820.4658,42,44,43,42,42,41,43,44,43,43,43,43
1775548820.6660,42,44,43,42,42,41,43,44,43,43,43,43
1775548820.8663,42,44,43,42,42,41,43,44,43,43,43,43
1775548821.0666,42,44,43,42,42,41,43,44,43,43,43,43
1775548821.2668,42,44,43,42,42,41,43,44,43,43,43,43
1775548821.4671,42,44,43,42,42,41,43,44,43,43,43,43
1775548821.6673,42,44,43,42,42,41,43,44,43,43,43,43
1775548821.8680,42,44,43,42,42,41,43,44,43,43,43,43
1775548822.0682,42,44,43,42,42,41,43,44,43,43,43,43
1775548822.2685,42,44,43,42,42,41,43,44,43,43,43,43
1775548822.4688,42,44,43,42,42,41,43,44,43,43,43,43
1775548822.6690,42,44,43,42,42,41,43,44,43,43,43,43
1775548822.8693,42,44,43,42,42,41,43,44,43,43,43,43
1775548823.0695,42,44,43,42,42,41,43,44,43,43,43,43
1775548823.2699,42,44,43,42,42,41,43,44,43,43,43,43
1775548823.4701,42,44,43,42,42,41,43,44,43,43,43,43
1775548823.6704,42,44,43,42,42,41,43,44,43,43,43,43
1775548823.8709,42,44,43,42,42,41,43,44,43,43,43,43
1775548824.0735,42,44,43,42,42,41,43,44,43,43,43,43
1775548824.2752,42,44,43,42,42,41,43,44,43,43,43,43
1775548824.4755,42,44,43,42,42,41,43,44,43,43,43,43
1775548824.6757,42,44,43,42,42,41,43,44,43,43,43,43
1775548824.8762,42,44,43,42,42,41,43,44,43,43,43,43
1775548825.0768,42,44,43,42,42,41,43,44,43,43,43,43
1775548825.2770,42,44,43,42,42,41,43,44,43,43,43,43
1775548825.4774,42,44,43,42,42,41,43,44,43,43,43,43
1775548825.6777,42,44,43,42,42,41,43,44,43,43,43,43
1775548825.8780,42,44,43,42,42,41,43,44,43,43,43,43
1775548826.0781,42,44,43,42,42,41,43,44,43,43,43,43
1775548826.2784,42,44,43,42,42,41,43,44,43,43,43,43
1775548826.4788,42,44,43,42,42,41,43,44,43,43,43,43
1775548826.6791,42,44,43,42,42,41,43,44,43,43,43,43
1775548826.8798,42,44,43,42,42,41,43,44,43,43,43,43
1775548827.0801,42,44,43,42,42,41,43,44,43,43,43,43
1775548827.2803,42,44,43,42,42,41,43,44,43,43,43,43
1775548827.4806,42,44,43,42,42,41,43,44,43,43,43,43
1775548827.6816,42,44,43,42,42,41,43,44,43,43,43,43
1775548827.8818,42,44,43,42,42,41,43,44,43,43,43,43
1775548828.0822,42,44,43,42,42,41,43,44,43,43,43,43
1775548828.2825,42,44,43,42,42,41,43,44,43,43,43,43
1775548828.4829,42,44,43,42,42,41,43,44,43,43,43,43
1775548828.6831,42,44,43,42,42,41,43,44,43,43,43,43
1775548828.8834,42,44,43,42,42,41,43,44,43,43,43,43
1775548829.0836,42,44,43,42,42,41,43,44,43,43,43,43
1775548829.2839,42,44,43,42,42,41,43,44,43,43,43,43
1775548829.4841,42,44,43,42,42,41,43,44,43,43,43,43
1775548829.6844,42,44,43,42,42,41,43,44,43,43,43,43
1775548829.8847,42,44,43,42,42,41,43,44,43,43,43,43
1775548830.0849,42,44,43,42,42,41,43,44,43,43,43,43
1775548830.2853,42,44,43,42,42,41,43,44,43,43,43,43
1775548830.4857,42,44,43,42,42,41,43,44,43,43,43,43
1775548830.6860,42,44,43,42,42,41,43,43,43,43,43,43
1775548830.8862,42,44,43,42,42,41,43,44,43,43,43,43
1775548831.0865,42,44,43,42,42,41,43,44,43,43,43,43
1775548831.2867,42,44,43,42,42,41,43,44,43,43,43,43
1775548831.4870,42,44,43,42,42,41,43,44,43,43,43,43
1775548831.6873,42,44,43,42,42,41,43,43,43,43,43,43
1775548831.8875,42,44,43,42,42,41,43,43,43,43,43,43
1775548832.0878,42,44,43,42,42,41,43,44,43,43,43,43
1775548832.2881,42,44,43,42,42,41,43,44,43,43,43,43
1775548832.4883,42,44,43,42,42,41,43,44,43,43,43,43
1775548832.6886,42,44,43,42,42,41,43,44,43,43,43,43
1775548832.8889,42,44,43,42,42,41,43,44,43,43,43,43
1775548833.0899,42,44,43,42,42,41,43,44,43,43,43,43
1775548833.2902,42,44,43,42,42,41,43,44,43,43,43,43
1775548833.4905,42,44,43,42,42,41,43,44,43,43,43,43
1775548833.6908,42,44,43,42,42,41,43,44,43,43,43,43
1775548833.8913,42,44,43,42,42,41,43,44,43,43,43,43
1775548834.0917,42,44,43,42,42,41,43,44,43,43,43,43
1775548834.2925,42,44,43,42,42,41,43,44,43,43,43,43
1775548834.4927,42,44,43,42,42,41,43,44,43,43,43,43
1775548834.6930,42,44,43,42,42,41,43,44,43,43,43,43
1775548834.8933,42,44,43,42,42,41,43,44,43,43,43,43
1775548835.0938,42,44,43,42,42,41,43,44,43,43,43,43
1775548835.2945,42,44,43,42,42,41,43,44,43,43,43,43
1775548835.4948,42,44,43,42,42,41,43,43,43,43,43,43
1775548835.6950,42,44,43,42,42,41,43,44,43,43,43,43
1775548835.8953,42,44,43,42,42,41,43,44,43,43,43,43
1775548836.0957,42,44,43,42,42,41,43,44,43,43,43,43
1775548836.2960,42,44,43,42,42,41,43,44,43,43,43,43
1775548836.4963,42,44,43,42,42,41,43,44,43,43,43,43
1775548836.6965,42,44,43,42,42,41,43,44,43,43,43,43
1775548836.8968,42,44,43,42,42,41,43,44,43,43,43,43
1775548837.0978,42,44,43,42,42,41,43,44,43,43,43,43
1775548837.2980,42,44,43,42,42,41,43,44,43,43,43,43
1775548837.4985,42,44,43,42,42,41,43,44,43,43,43,43
1775548837.6989,42,44,43,42,42,41,43,44,43,43,43,43
1775548837.8992,42,44,43,42,42,41,43,44,43,43,43,43
1775548838.0995,42,44,43,42,42,41,43,44,43,43,43,43
1775548838.2997,42,44,43,42,42,41,43,44,43,43,43,43
1775548838.5000,42,44,43,42,42,41,43,44,43,43,43,43
1775548838.7008,42,44,43,42,42,41,43,44,43,43,43,43
1775548838.9014,42,44,43,42,42,41,43,44,43,43,43,43
1775548839.1017,42,44,43,42,42,41,43,44,43,43,43,43
1775548839.3019,42,44,43,42,42,41,43,44,43,43,43,43
1775548839.5022,42,44,43,42,42,41,43,44,43,43,43,43
1775548839.7025,42,44,43,42,42,41,43,44,43,43,43,43
1775548839.9032,42,44,43,42,42,41,43,44,43,43,43,43
1775548840.1035,42,44,43,42,42,41,43,44,43,43,43,43
1775548840.3039,42,44,43,42,42,41,43,44,43,43,43,43
1775548840.5043,42,44,43,42,42,41,43,44,43,43,43,43
1775548840.7050,42,44,43,42,42,41,43,44,43,43,43,43
1775548840.9054,42,44,43,42,42,41,43,44,43,43,43,43
1775548841.1058,42,44,43,42,42,41,43,44,43,43,43,43
1775548841.3060,42,44,43,42,42,41,43,44,43,43,43,43
1775548841.5063,42,44,43,42,42,41,43,44,43,43,43,43
1775548841.7066,42,44,43,42,42,41,43,44,43,43,43,43
1775548841.9069,42,44,43,42,42,41,43,44,43,43,43,43
1775548842.1092,42,44,43,42,42,41,43,44,43,43,43,43
1775548842.3095,42,44,43,42,42,41,43,44,43,43,43,43
1775548842.5099,42,44,43,42,42,41,43,44,43,43,43,43
1775548842.7101,42,44,43,42,42,41,43,44,43,43,43,43
1775548842.9103,42,44,43,42,42,41,43,44,43,43,43,43
1775548843.1106,42,44,43,42,42,41,43,44,43,43,43,43
1775548843.3109,42,44,43,42,42,41,43,44,43,43,43,43
1775548843.5118,42,44,43,42,42,41,43,44,43,43,43,43
1775548843.7122,42,44,43,42,42,41,43,44,43,43,43,43
1775548843.9125,42,44,43,42,42,41,43,44,43,43,43,43
1775548844.1129,42,44,43,42,42,41,43,44,43,43,43,43
1775548844.3134,42,44,43,42,42,41,43,44,43,43,43,43
1775548844.5137,42,44,43,42,42,41,43,44,43,43,43,43
1775548844.7142,42,44,43,42,42,41,43,44,43,43,43,43
1775548844.9148,42,44,43,42,42,41,43,44,43,43,43,43
1775548845.1150,42,44,43,42,42,41,43,44,43,43,43,43
1775548845.3153,42,44,43,42,42,41,43,44,43,43,43,43
1775548845.5156,42,44,43,42,42,41,43,44,43,43,43,43
1775548845.7159,42,44,43,42,42,41,43,44,43,43,43,43
1775548845.9162,42,44,43,42,42,41,43,44,43,43,43,43
1775548846.1166,42,44,43,42,42,41,43,44,42,43,43,43
1775548846.3175,42,44,43,42,42,41,43,44,43,43,43,43
1775548846.5182,42,44,43,42,42,41,43,44,43,43,43,43
1775548846.7186,42,44,43,42,42,41,43,44,42,43,43,43
1775548846.9194,42,44,43,42,42,41,43,44,43,43,43,43
1775548847.1197,42,44,43,42,42,41,43,44,43,43,43,43
1775548847.3203,42,44,43,42,42,41,43,44,43,43,43,43
1775548847.5242,42,44,43,42,42,41,43,44,43,43,43,43
1775548847.7245,42,44,43,42,42,41,43,44,43,43,43,43
1775548847.9248,42,44,43,42,42,41,43,44,43,43,43,43
1775548848.1251,42,44,43,42,42,41,43,44,43,43,43,43
1775548848.3254,42,44,43,42,42,41,43,44,43,43,43,43
1775548848.5264,42,44,43,42,42,41,43,44,43,43,43,43
1775548848.7268,42,44,43,42,42,41,43,44,43,43,43,43
1775548848.9282,42,44,43,42,42,41,43,44,43,43,43,43
1775548849.1304,42,44,43,42,42,41,43,44,43,43,43,43
1775548849.3308,42,44,43,42,42,41,43,44,43,43,43,43
1775548849.5312,42,44,43,42,42,41,43,44,43,43,43,43
1775548849.7317,42,44,43,42,42,41,43,44,43,43,43,43
1775548849.9327,42,44,43,42,42,41,43,44,43,43,43,43
1775548850.1330,42,44,43,42,42,41,43,44,43,43,43,43
1775548850.3333,42,44,43,42,42,41,43,44,43,43,43,43
1775548850.5335,42,44,43,42,42,41,43,44,43,43,43,43
1775548850.7381,42,44,43,42,42,41,43,44,43,43,43,43
1775548850.9408,42,44,43,42,42,41,43,44,43,43,43,43
1775548851.1411,42,44,43,42,42,41,43,44,42,43,43,43
1775548851.3413,42,44,43,42,42,41,43,44,43,43,43,43
1775548851.5418,42,44,43,42,42,41,43,44,43,43,43,43
1775548851.7425,42,44,43,42,42,41,43,44,43,43,43,43
1775548851.9429,42,44,43,42,42,41,43,44,43,43,43,43
1775548852.1433,42,44,43,42,42,41,43,44,43,43,43,43
1775548852.3436,42,44,43,42,42,41,43,44,43,43,43,43
1775548852.5442,42,44,43,42,42,41,43,44,43,43,43,43
1775548852.7444,42,44,43,42,42,41,43,44,43,43,43,43
1775548852.9449,42,44,43,42,42,41,43,44,43,43,43,43
1775548853.1452,42,44,43,42,42,41,43,44,43,43,43,43
1775548853.3457,42,44,43,42,42,41,43,44,42,43,43,43
1775548853.5466,42,44,43,42,42,41,43,44,42,43,43,43
1775548853.7468,42,44,43,42,42,41,43,44,43,43,43,43
1775548853.9471,42,44,43,42,42,41,43,44,43,43,43,43
1775548854.1474,42,44,43,42,42,41,43,44,43,43,43,43
1775548854.3477,42,44,43,42,42,41,43,44,43,43,43,43
1775548854.5479,42,44,43,42,42,41,43,44,42,43,43,43
1775548854.7482,42,44,43,42,42,41,43,44,42,43,43,43
1775548854.9487,42,44,43,42,42,41,43,44,42,43,43,43
1775548855.1499,42,44,43,42,42,41,43,44,43,43,43,43
1775548855.3523,42,44,43,42,42,41,43,44,43,43,43,43
1775548855.5537,42,44,43,42,42,41,43,44,43,43,43,43
1775548855.7541,42,44,43,42,42,41,43,44,43,43,43,43
1775548855.9547,42,44,43,42,42,41,43,44,43,43,43,43
1775548856.1555,42,44,43,42,42,41,43,44,42,43,43,43
1775548856.3557,42,44,43,42,42,41,43,44,42,43,43,43
1775548856.5588,42,44,43,42,42,41,43,44,43,43,43,43
1775548856.7591,42,44,43,42,42,41,43,44,43,43,43,43
1775548856.9597,42,44,43,42,42,41,43,44,43,43,43,43
1775548857.1612,42,44,43,42,42,41,43,44,42,43,43,43
1775548857.3629,42,44,43,42,42,41,43,44,43,43,43,43
1775548857.5635,42,44,43,42,42,41,43,44,42,43,43,43
1775548857.7643,42,44,43,42,42,41,43,44,42,43,43,43
1775548857.9651,42,44,43,42,42,41,43,44,43,43,43,43
1775548858.1659,42,44,43,42,42,41,43,44,43,43,43,43
1775548858.3663,42,44,43,42,42,41,43,44,43,43,43,43
1775548858.5667,42,44,43,42,42,41,43,44,43,43,43,43
1775548858.7709,42,44,43,42,42,41,43,44,43,43,43,43
1775548858.9713,42,44,43,42,42,41,43,44,42,43,43,43
1775548859.1716,42,44,43,42,42,41,43,44,42,43,43,43
1775548859.3723,42,44,43,42,42,41,43,44,43,43,43,43
1775548859.5730,42,44,43,42,42,41,43,44,42,43,43,43
1775548859.7733,42,44,43,42,42,41,43,44,43,43,43,43
1775548859.9735,42,44,43,42,42,41,43,44,43,43,43,43
1775548860.1738,42,44,43,42,42,41,43,44,43,43,43,43
1775548860.3740,42,44,43,42,42,41,43,44,42,43,43,43
1775548860.5746,42,44,43,42,42,41,43,44,43,43,43,43
1775548860.7749,42,44,43,42,42,41,43,44,43,43,43,43
1775548860.9751,42,44,43,42,42,41,43,44,43,43,43,43
1775548861.1754,42,44,43,42,42,41,43,44,43,43,43,43
1775548861.3757,42,44,43,42,42,41,43,44,42,43,43,43
1775548861.5760,42,44,43,42,42,41,43,44,42,43,43,43
1775548861.7762,42,44,43,42,42,41,43,44,42,43,43,43
1775548861.9765,42,44,43,42,42,41,43,44,43,43,43,43
1775548862.1770,42,44,43,42,42,41,43,44,43,43,43,43
1775548862.3774,42,44,43,42,42,41,43,44,43,43,43,43
1775548862.5776,42,44,43,42,42,41,43,44,42,43,43,43
1775548862.7779,42,44,43,42,42,41,43,44,42,43,43,43
1775548862.9781,42,44,43,42,42,41,43,44,42,43,43,43
1775548863.1783,42,44,43,42,42,41,43,44,43,43,43,43
1775548863.3786,42,44,43,42,42,41,43,44,42,43,43,43
1775548863.5793,42,44,43,42,42,41,43,44,42,43,43,43
1775548863.7797,42,44,43,42,42,41,43,44,42,43,43,43
1775548863.9800,42,44,43,42,42,41,43,44,42,43,43,43
1775548864.1805,42,44,43,42,42,41,43,44,42,43,43,43
1775548864.3823,42,44,43,42,42,41,43,44,42,43,43,43
1775548864.5831,42,44,43,42,42,41,43,44,43,43,43,43
1775548864.7840,42,44,43,42,42,41,43,44,42,43,43,43
1775548864.9843,42,44,43,42,42,41,43,44,42,43,43,43
1775548865.1847,42,44,43,42,42,41,43,44,42,43,43,43
1775548865.3850,42,44,43,42,42,41,43,44,42,43,43,43
1775548865.5855,42,44,43,42,42,41,43,44,43,43,43,43
1775548865.7857,42,44,43,42,42,41,43,44,42,43,43,43
1775548865.9860,42,44,43,42,42,41,43,44,43,43,43,43
1775548866.1862,42,44,43,42,42,41,43,44,43,43,43,43
1775548866.3866,42,44,43,42,42,41,43,44,42,43,43,43
1775548866.5869,42,44,43,42,42,41,43,44,43,43,43,43
1775548866.7876,42,44,43,42,42,41,43,44,42,43,43,43
1775548866.9879,42,44,43,42,42,41,43,44,42,43,43,43
1775548867.1881,42,44,43,42,42,41,43,44,43,43,43,43
1775548867.3884,42,44,43,42,42,41,43,44,42,43,43,43
1775548867.5888,42,44,43,42,42,41,43,44,42,43,43,43
1775548867.7890,42,44,43,42,42,41,43,44,42,43,43,43
1775548867.9894,42,44,43,42,42,41,43,44,43,43,43,43
1775548868.1896,42,44,43,42,42,41,43,44,42,43,43,43
1775548868.3899,42,44,43,42,42,41,43,44,43,43,43,43
1775548868.5905,42,44,43,42,42,41,43,44,43,43,43,43
1775548868.7908,42,44,43,42,42,41,43,44,42,43,43,43
1775548868.9911,42,44,43,42,42,41,43,44,42,43,43,43
1775548869.1913,42,44,43,42,42,41,43,44,42,43,43,43
1775548869.3916,42,44,43,42,42,41,43,44,42,43,43,43
1775548869.5919,42,44,43,42,42,41,43,44,42,43,43,43
1775548869.7922,42,44,43,42,42,41,43,44,42,43,43,43
1775548869.9924,42,44,43,42,42,41,43,44,42,43,43,43
1775548870.1927,42,44,43,42,42,41,43,44,42,43,43,43
1775548870.3930,42,44,43,42,42,41,43,44,42,43,43,43
1775548870.5932,42,44,43,42,42,41,43,44,42,43,43,43
1775548870.7935,42,44,43,42,42,41,43,44,42,43,43,43
1775548870.9938,42,44,43,42,42,41,43,44,42,43,43,43
1775548871.1940,42,44,43,42,42,41,43,44,42,43,43,43
1775548871.3943,42,44,43,42,42,41,43,44,42,43,43,43
1775548871.5946,42,44,43,42,42,41,43,44,42,43,43,43
1775548871.7948,42,44,43,42,42,41,43,44,42,43,43,43
1775548871.9951,42,44,43,42,42,41,43,44,42,43,43,43
1775548872.1954,42,44,43,42,42,41,43,44,42,43,43,43
1775548872.3956,42,44,43,42,42,41,43,44,42,43,43,43
1775548872.5959,42,44,43,42,42,41,43,44,43,43,43,43
1775548872.7962,42,44,43,42,42,41,43,44,42,43,43,43
1775548872.9964,42,44,43,42,42,41,43,44,42,43,43,43
1775548873.1967,42,44,43,42,42,41,43,44,42,43,43,43
1775548873.3969,42,44,43,42,42,41,43,44,42,43,43,43
1775548873.5972,42,44,43,42,42,41,43,44,42,43,43,43
1775548873.7975,42,44,43,42,42,41,43,44,42,43,43,43
1775548873.9977,42,44,43,42,42,41,43,44,42,43,43,43
1775548874.1980,42,44,43,42,42,41,43,44,42,43,43,43
1775548874.3984,42,44,43,42,42,41,43,44,42,43,43,43
1775548874.5987,42,44,43,42,42,41,43,44,43,43,43,43
1775548874.7989,42,44,43,42,42,41,43,44,42,43,43,43
1775548874.9992,42,44,43,42,42,41,43,44,43,43,43,43
1775548875.1997,42,44,43,42,42,41,43,44,43,43,43,43
